instrument,wavelength_um,normalized_flux,median_flux_mjy
NIRISS_SOSS,2.725502535982205,0.4779874642990973,0.0315609961559878
NIRISS_SOSS,2.724512363055768,0.48045061878753237,0.0317236355872438
NIRISS_SOSS,2.723522173653486,0.48340696197621336,0.031918839735851676
NIRISS_SOSS,2.722531967940302,0.48033617341882734,0.03171607888312172
NIRISS_SOSS,2.7215417460806104,0.47964000174393095,0.031670111419126554
NIRISS_SOSS,2.720551508238257,0.4825221323207036,0.03186041538910192
NIRISS_SOSS,2.719561254576541,0.48177987177322656,0.03181140472661516
NIRISS_SOSS,2.7185709852582143,0.4853148680024506,0.03204481671068376
NIRISS_SOSS,2.7175807004454855,0.4832683181538332,0.03190968523396195
NIRISS_SOSS,2.7165904003000185,0.4868998105835526,0.03214946875795653
NIRISS_SOSS,2.715600084982933,0.48764406260752907,0.03219861091548623
NIRISS_SOSS,2.7146097546548047,0.4848872838021756,0.03201658378762786
NIRISS_SOSS,2.7136194094756707,0.4782340535012877,0.03157727817475131
NIRISS_SOSS,2.712629049605024,0.48640802017590906,0.032116996368355376
NIRISS_SOSS,2.7116386752018187,0.48416954070022195,0.03196919198559606
NIRISS_SOSS,2.7106482864244703,0.48246321569859885,0.031856525188160144
NIRISS_SOSS,2.709657883430854,0.4209954512208825,0.027797875070121825
NIRISS_SOSS,2.7086674663783095,0.4205953982417056,0.027771460003867925
NIRISS_SOSS,2.7076770354236386,0.42123295384302895,0.027813557111816354
NIRISS_SOSS,2.7066865907231055,0.4923109320139126,0.03250675926329144
NIRISS_SOSS,2.7056961324324433,0.49204922671883333,0.03248947914523623
NIRISS_SOSS,2.704705660706847,0.4920222975657909,0.032487701042337856
NIRISS_SOSS,2.7037151757009807,0.48968440786267836,0.032333332709600815
NIRISS_SOSS,2.702724677568974,0.49731675686205695,0.03283728847292563
NIRISS_SOSS,2.701734166464427,0.4948571823206847,0.0326748854217087
NIRISS_SOSS,2.700743642540408,0.4804927581665783,0.031726418004941796
NIRISS_SOSS,2.6997531059494535,0.4955144623675817,0.03271828491350069
NIRISS_SOSS,2.6987625568435742,0.49601452157623227,0.03275130328310403
NIRISS_SOSS,2.6977719953742496,0.48052437433664236,0.03172850558651325
NIRISS_SOSS,2.6967814216924344,0.49550576794219964,0.03271771082998061
NIRISS_SOSS,2.6957908359485536,0.49567499685393024,0.03272888483229559
NIRISS_SOSS,2.6948002382925096,0.5002883729636886,0.033033501075484556
NIRISS_SOSS,2.6938096288736766,0.4901634662913715,0.03236496442037935
NIRISS_SOSS,2.6928190078409093,0.49946585553701744,0.03297919113792277
NIRISS_SOSS,2.691828375342534,0.4994561075278321,0.03297854748740177
NIRISS_SOSS,2.6908377315263574,0.4996795562408099,0.03299330156464874
NIRISS_SOSS,2.6898470765396656,0.501671968778502,0.033124858413185444
NIRISS_SOSS,2.6888564105292225,0.49847494689108296,0.0329137625099751
NIRISS_SOSS,2.687865733641272,0.5043910965846,0.033304399486217016
NIRISS_SOSS,2.68687504602154,0.5065015199604771,0.033443748462975716
NIRISS_SOSS,2.685884347815234,0.508416733808098,0.03357020796536308
NIRISS_SOSS,2.6848936391670444,0.5075146207814084,0.0335106424162762
NIRISS_SOSS,2.683902920221145,0.4791893763244232,0.0316403571092437
NIRISS_SOSS,2.682912191121193,0.5047284223073847,0.033326672739461716
NIRISS_SOSS,2.681921452010333,0.5039529455800287,0.03327546884848304
NIRISS_SOSS,2.6809307030311946,0.49109668292839176,0.03242658370727193
NIRISS_SOSS,2.679939944325894,0.5076567093891658,0.03352002437362485
NIRISS_SOSS,2.678949176036038,0.5067631285933802,0.03346102219853181
NIRISS_SOSS,2.6779583983027124,0.5095156486673343,0.033642768126954284
NIRISS_SOSS,2.676967611266521,0.5054913767278001,0.033377049796034175
NIRISS_SOSS,2.6759768150674774,0.5057080727525524,0.0333913580005689
NIRISS_SOSS,2.6749860098452984,0.5052315042524504,0.03335989069708671
